x,y,sex,category
773.3720921724178,0.9426771243981152,male,mTERT
792.5584614352701,0.901975675271578,male,mTERT
792.8181917961914,0.879625187021404,male,mTERT
801.1532101196973,0.8602514996393913,male,mTERT
801.1532101196973,0.8810385423681049,male,mTERT
816.1808630645683,0.8611064629824254,male,mTERT
816.2905175094666,0.8413236924394107,male,mTERT
816.978109355659,0.8192877833730723,male,mTERT
817.5507539772069,0.8413236924394107,male,mTERT
827.730391409599,0.7998322421525688,male,mTERT
827.9118398507289,0.8207231276372948,male,mTERT
835.505869009799,0.8017499659695324,male,mTERT
580.0,1.0,male,no_Gal_Nav
583.37282389312,1.0009708237307884,male,no_Gal_Nav
583.9949389318098,0.9806443948750354,male,no_Gal_Nav
701.6485454002208,0.9817668714447728,male,no_Gal_Nav
702.1523198595096,0.96234649016853,male,no_Gal_Nav
764.0731690213845,0.9610430422031482,male,no_Gal_Nav
764.1561888327226,0.9404112613235353,male,no_Gal_Nav
773.023878485582,0.9221677522133358,male,no_Gal_Nav
773.2945358756563,0.9009504559444834,male,no_Gal_Nav
773.3720921724178,0.9426771243981152,male,no_Gal_Nav
792.5584614352701,0.901975675271578,male,no_Gal_Nav
792.8181917961914,0.879625187021404,male,no_Gal_Nav
801.1532101196973,0.8602514996393913,male,no_Gal_Nav
801.1532101196973,0.8810385423681049,male,no_Gal_Nav
816.1808630645683,0.8611064629824254,male,no_Gal_Nav
816.2905175094666,0.8413236924394107,male,no_Gal_Nav
816.978109355659,0.8192877833730723,male,no_Gal_Nav
817.5507539772069,0.8413236924394107,male,no_Gal_Nav
827.730391409599,0.7998322421525688,male,no_Gal_Nav
827.9118398507289,0.8207231276372948,male,no_Gal_Nav
835.505869009799,0.8017499659695324,male,no_Gal_Nav
580.0,1.0,male,no_HSCs
583.37282389312,1.0009708237307884,male,no_HSCs
583.9949389318098,0.9806443948750354,male,no_HSCs
701.6485454002208,0.9817668714447728,male,no_HSCs
702.1523198595096,0.96234649016853,male,no_HSCs
764.0731690213845,0.9610430422031482,male,no_HSCs
764.1561888327226,0.9404112613235353,male,no_HSCs
773.023878485582,0.9221677522133358,male,no_HSCs
773.2945358756563,0.9009504559444834,male,no_HSCs
773.3720921724178,0.9426771243981152,male,no_HSCs
792.5584614352701,0.901975675271578,male,no_HSCs
792.8181917961914,0.879625187021404,male,no_HSCs
801.1532101196973,0.8602514996393913,male,no_HSCs
801.1532101196973,0.8810385423681049,male,no_HSCs
816.1808630645683,0.8611064629824254,male,no_HSCs
816.2905175094666,0.8413236924394107,male,no_HSCs
816.978109355659,0.8192877833730723,male,no_HSCs
817.5507539772069,0.8413236924394107,male,no_HSCs
827.730391409599,0.7998322421525688,male,no_HSCs
827.9118398507289,0.8207231276372948,male,no_HSCs
835.505869009799,0.8017499659695324,male,no_HSCs
580.0,1.0,male,no_mTERT
583.37282389312,1.0009708237307884,male,no_mTERT
583.9949389318098,0.9806443948750354,male,no_mTERT
701.6485454002208,0.9817668714447728,male,no_mTERT
702.1523198595096,0.96234649016853,male,no_mTERT
764.0731690213845,0.9610430422031482,male,no_mTERT
764.1561888327226,0.9404112613235353,male,no_mTERT
773.023878485582,0.9221677522133358,male,no_mTERT
773.2945358756563,0.9009504559444834,male,no_mTERT
773.3720921724178,0.9426771243981152,male,no_mTERT
792.5584614352701,0.901975675271578,male,no_mTERT
792.8181917961914,0.879625187021404,male,no_mTERT
801.1532101196973,0.8602514996393913,male,no_mTERT
801.1532101196973,0.8810385423681049,male,no_mTERT
816.1808630645683,0.8611064629824254,male,no_mTERT
816.2905175094666,0.8413236924394107,male,no_mTERT
816.978109355659,0.8192877833730723,male,no_mTERT
817.5507539772069,0.8413236924394107,male,no_mTERT
827.730391409599,0.7998322421525688,male,no_mTERT
827.9118398507289,0.8207231276372948,male,no_mTERT
835.505869009799,0.8017499659695324,male,no_mTERT
580.0,1.0,male,no_Rapamycin
583.37282389312,1.0009708237307884,male,no_Rapamycin
583.9949389318098,0.9806443948750354,male,no_Rapamycin
701.6485454002208,0.9817668714447728,male,no_Rapamycin
702.1523198595096,0.96234649016853,male,no_Rapamycin
764.0731690213845,0.9610430422031482,male,no_Rapamycin
764.1561888327226,0.9404112613235353,male,no_Rapamycin
773.023878485582,0.9221677522133358,male,no_Rapamycin
773.2945358756563,0.9009504559444834,male,no_Rapamycin
773.3720921724178,0.9426771243981152,male,no_Rapamycin
792.5584614352701,0.901975675271578,male,no_Rapamycin
792.8181917961914,0.879625187021404,male,no_Rapamycin
801.1532101196973,0.8602514996393913,male,no_Rapamycin
801.1532101196973,0.8810385423681049,male,no_Rapamycin
816.1808630645683,0.8611064629824254,male,no_Rapamycin
816.2905175094666,0.8413236924394107,male,no_Rapamycin
816.978109355659,0.8192877833730723,male,no_Rapamycin
817.5507539772069,0.8413236924394107,male,no_Rapamycin
827.730391409599,0.7998322421525688,male,no_Rapamycin
827.9118398507289,0.8207231276372948,male,no_Rapamycin
835.505869009799,0.8017499659695324,male,no_Rapamycin
580.0,1.0,male,None
583.37282389312,1.0009708237307884,male,None
583.9949389318098,0.9806443948750354,male,None
701.6485454002208,0.9817668714447728,male,None
702.1523198595096,0.96234649016853,male,None
764.0731690213845,0.9610430422031482,male,None
764.1561888327226,0.9404112613235353,male,None
773.023878485582,0.9221677522133358,male,None
773.2945358756563,0.9009504559444834,male,None
773.3720921724178,0.9426771243981152,male,None
792.5584614352701,0.901975675271578,male,None
792.8181917961914,0.879625187021404,male,None
801.1532101196973,0.8602514996393913,male,None
801.1532101196973,0.8810385423681049,male,None
816.1808630645683,0.8611064629824254,male,None
816.2905175094666,0.8413236924394107,male,None
816.978109355659,0.8192877833730723,male,None
817.5507539772069,0.8413236924394107,male,None
827.730391409599,0.7998322421525688,male,None
827.9118398507289,0.8207231276372948,male,None
835.505869009799,0.8017499659695324,male,None
580.0,1.0,male,Rapamycin
583.37282389312,1.0009708237307884,male,Rapamycin
583.9949389318098,0.9806443948750354,male,Rapamycin
701.6485454002208,0.9817668714447728,male,Rapamycin
702.1523198595096,0.96234649016853,male,Rapamycin
764.0731690213845,0.9610430422031482,male,Rapamycin
764.1561888327226,0.9404112613235353,male,Rapamycin
773.023878485582,0.9221677522133358,male,Rapamycin
773.2945358756563,0.9009504559444834,male,Rapamycin
773.3720921724178,0.9426771243981152,male,Rapamycin
792.5584614352701,0.901975675271578,male,Rapamycin
792.8181917961914,0.879625187021404,male,Rapamycin
801.1532101196973,0.8602514996393913,male,Rapamycin
801.1532101196973,0.8810385423681049,male,Rapamycin
816.1808630645683,0.8611064629824254,male,Rapamycin
816.2905175094666,0.8413236924394107,male,Rapamycin
816.978109355659,0.8192877833730723,male,Rapamycin
817.5507539772069,0.8413236924394107,male,Rapamycin
827.730391409599,0.7998322421525688,male,Rapamycin
827.9118398507289,0.8207231276372948,male,Rapamycin
835.505869009799,0.8017499659695324,male,Rapamycin
